Timestamp,AQI,PM2.5,PM10,NO2,CO,NO,NOx,NH3,SO2,O3,Benzene,Toluene,Xylene
2023-01-16,44.079,20.99,36.16,14.13,0.78,2.46,9.61,10.05,15.1,51.67,0.4,2.13,0.15
2023-01-16,55.056000000000004,19.74,45.88,16.51,1.15,2.61,10.24,13.29,17.76,62.87,0.73,3.13,0.16
2023-01-16,42.441,20.21,33.81,24.31,0.7,1.4,13.78,5.75,30.4,74.3,0.34,2.48,0.18
2023-01-16,37.944,10.76,31.62,15.67,0.41,5.03,12.51,9.74,13.33,27.15,1.01,6.81,0.67
2023-01-16,60.42,19.48,50.35,4.4,0.38,2.17,4.19,2.59,11.66,24.46,0.2,0.88,0.11
2023-01-16,62.052,20.14,51.71,22.53,0.68,4.9,15.96,13.61,12.58,36.02,0.76,4.92,0.16
2023-01-17,41.580000000000005,19.8,34.55,14.42,0.67,2.11,9.39,9.11,14.59,43.35,0.49,8.64,0.14
2023-01-17,51.18,13.81,42.65,17.41,0.76,2.51,11.31,23.06,17.03,49.59,1.33,14.69,0.13
2023-01-17,55.812,17.88,46.51,24.73,0.77,5.93,17.97,14.14,10.8,34.82,0.71,8.37,0.13
2023-01-17,46.872,12.76,39.06,12.29,0.35,2.81,8.89,4.58,17.07,24.65,0.27,2.25,0.14
2023-01-17,52.440000000000005,13.58,43.7,18.7,0.62,3.95,13.15,13.46,10.22,36.73,0.88,12.73,0.15
2023-01-17,38.315999999999995,11.34,31.93,12.02,0.72,2.67,8.66,12.43,15.53,47.76,0.37,4.97,0.46
2023-01-17,42.348,11.31,35.29,19.29,0.64,6.29,15.47,9.87,11.35,29.47,1.03,6.87,0.58
2023-01-17,40.032,16.92,33.36,11.3,0.58,3.47,8.92,9.41,12.14,27.95,0.13,2.5,0.32
2023-01-17,40.116,17.96,33.43,11.78,0.46,5.09,10.49,12.69,14.24,17.41,0.12,2.45,0.54
2023-01-17,38.784,17.76,32.32,1.52,0.46,1.61,1.86,2.44,13.29,18.07,0.04,0.26,0.1
2023-01-17,44.556000000000004,16.82,37.13,20.71,0.32,1.72,12.5,2.82,18.01,32.91,0.05,0.23,0.1
2023-01-17,43.08,16.62,35.9,18.88,0.38,1.53,11.36,3.49,14.79,38.49,0.08,0.96,0.2
2023-01-17,52.908,16.82,44.09,22.0,0.36,2.1,13.49,3.36,19.5,32.37,0.07,0.44,0.1
2023-01-17,38.904,12.73,32.42,9.97,0.76,3.0,7.46,8.32,14.66,22.53,0.23,3.37,0.22
2023-01-17,46.727999999999994,13.87,38.94,22.82,0.7,2.29,13.91,16.94,6.98,40.95,0.02,0.02,0.1
2023-01-17,61.391999999999996,17.69,51.16,63.17,0.8,5.64,38.2,18.79,26.75,21.59,0.08,0.15,0.1
2023-01-17,56.147999999999996,20.67,46.79,12.24,0.64,1.84,8.01,11.48,11.75,44.89,0.49,2.46,0.12
2023-01-17,61.668,17.12,51.39,24.64,0.53,18.77,28.36,13.1,14.5,35.13,0.02,0.05,0.12
2023-01-17,44.352,12.04,36.96,22.64,0.78,3.15,14.7,18.82,29.74,55.26,0.85,8.1,0.14
2023-01-17,64.21199999999999,11.4,53.51,30.66,0.76,2.36,18.32,4.41,14.36,38.26,0.08,2.31,0.28
2023-01-17,46.74,18.79,38.95,20.61,0.65,2.19,12.25,4.81,22.54,20.53,0.67,2.07,0.21
2023-01-17,41.811,19.91,32.27,94.51,1.45,9.63,58.1,13.66,11.75,26.07,0.12,0.22,0.1
2023-01-17,41.736,18.76,34.78,10.7,0.46,3.75,8.83,7.21,5.29,25.04,0.14,1.46,0.16
2023-01-17,58.908,17.62,49.09,7.21,0.64,3.77,6.99,5.55,10.24,20.32,1.33,2.13,0.23
2023-01-17,53.315999999999995,11.39,44.43,3.14,0.61,1.14,2.26,4.47,8.92,39.57,0.67,2.24,0.12
2023-01-17,48.804,14.5,40.67,21.1,0.92,2.82,13.61,11.88,19.3,55.76,0.71,6.18,0.2
2023-01-17,51.6,16.03,43.0,6.06,0.67,3.12,5.7,5.8,13.03,28.03,1.06,2.11,0.15
2023-01-17,61.356,14.92,51.13,19.92,0.9,2.56,12.69,20.43,23.63,43.53,0.87,3.69,0.15
2023-01-17,57.083999999999996,16.38,47.57,14.49,0.72,2.93,10.18,17.28,14.19,43.47,0.28,2.0,0.1
2023-01-17,55.211999999999996,16.29,46.01,14.49,0.72,2.93,10.18,17.28,14.19,43.47,0.28,2.0,0.1
2023-01-17,40.391999999999996,17.78,33.66,14.77,0.82,1.87,9.37,16.52,14.21,56.77,0.98,5.28,0.11
2023-01-17,42.779999999999994,11.4,35.65,20.42,0.91,4.33,14.47,10.74,11.84,34.42,0.22,2.58,0.16
2023-01-17,52.416,16.65,43.68,14.32,0.81,2.7,9.89,10.74,15.71,37.44,0.16,2.7,0.14
2023-01-17,42.456,15.4,35.38,29.88,0.59,6.49,21.26,2.4,13.78,23.41,0.07,0.72,0.12
2023-01-17,50.784,10.62,42.32,71.61,0.5,5.83,42.84,15.19,10.52,24.22,0.08,0.08,0.1
2023-01-17,48.684,10.85,40.57,14.79,0.59,2.37,9.79,13.24,13.86,32.95,0.89,2.1,0.12
2023-01-17,44.64,17.64,37.2,20.42,0.91,4.33,14.47,10.74,11.84,34.42,0.22,2.58,0.16
2023-01-17,45.059999999999995,20.52,37.55,12.24,0.64,1.84,8.01,11.48,11.75,44.89,0.49,2.46,0.12
2023-01-17,39.768,14.86,33.14,23.26,0.86,6.38,17.36,16.81,16.7,34.16,0.01,0.05,0.14
2023-01-17,42.912,19.88,35.76,16.68,0.93,3.02,11.42,10.46,10.82,59.48,0.36,2.64,0.24
2023-01-17,55.284,18.86,46.07,14.63,0.53,9.37,15.49,5.75,8.61,29.24,1.4,4.5,0.38
2023-01-17,38.604,13.25,32.17,11.38,0.64,1.94,7.46,3.49,18.42,19.94,0.33,2.13,0.18
2023-01-17,49.332,15.56,41.11,13.78,0.51,2.65,9.52,6.54,10.6,26.51,0.16,3.11,0.14
2023-01-17,47.484,15.63,39.57,20.17,0.45,1.39,11.91,4.0,18.1,43.53,0.13,1.09,0.13
2023-01-17,59.24399999999999,15.71,49.37,8.45,0.53,2.6,6.56,8.86,14.06,22.67,0.95,3.31,0.29
2023-01-17,55.704,20.72,46.42,11.3,0.58,3.47,8.92,9.41,12.14,27.95,0.13,2.5,0.32
2023-01-17,39.827999999999996,10.28,33.19,15.78,0.81,2.75,10.74,13.62,14.34,61.97,0.56,4.21,0.14
2023-01-17,47.22,11.55,39.35,29.99,0.34,5.0,20.12,4.69,13.82,41.43,0.09,1.65,0.13
2023-01-17,52.583999999999996,20.92,43.82,19.35,0.45,4.74,14.24,5.9,19.19,31.87,0.44,16.07,0.39
2023-01-17,54.204,12.12,45.17,15.4,0.52,4.02,11.55,10.42,13.35,37.78,0.24,7.47,0.1
2023-01-17,40.788000000000004,13.53,33.99,26.0,0.82,6.19,19.23,11.21,29.06,42.11,0.59,5.45,0.28
2023-01-17,54.336,10.27,45.28,19.79,0.63,1.63,12.0,7.06,19.26,54.72,0.34,2.48,0.12
2023-01-17,63.072,20.07,52.56,16.23,0.67,2.81,10.92,10.87,10.97,39.44,0.33,2.9,0.11
2023-01-17,50.675999999999995,10.09,42.23,14.79,0.59,2.37,9.79,13.24,13.86,32.95,0.89,2.1,0.12
2023-01-17,62.111999999999995,14.33,51.76,25.07,0.5,2.62,15.42,5.06,18.35,62.52,0.13,1.19,0.18
2023-01-17,58.32,13.16,48.6,69.13,1.27,6.08,41.71,13.58,17.71,48.7,0.06,0.1,0.1
2023-01-17,61.908,10.38,51.59,12.64,0.64,1.67,8.05,14.44,17.14,64.8,0.7,1.44,0.11
2023-01-17,61.248,20.15,51.04,12.0,0.43,5.46,10.75,11.3,5.49,23.63,0.0,0.0,0.1
2023-01-17,59.279999999999994,16.16,49.4,5.25,0.62,2.2,3.94,6.21,12.96,40.3,0.51,2.03,0.16
2023-01-17,54.611999999999995,10.71,45.51,18.7,0.62,3.95,13.15,13.46,10.22,36.73,0.88,12.73,0.15
2023-01-17,54.624,12.16,45.52,14.79,0.59,2.37,9.79,13.24,13.86,32.95,0.89,2.1,0.12
2023-01-17,52.032,10.97,43.36,18.7,0.62,3.95,13.15,13.46,10.22,36.73,0.88,12.73,0.15
2023-01-17,54.611999999999995,14.19,45.51,12.32,0.45,2.21,6.04,20.39,16.43,37.42,0.11,0.86,0.24
2023-01-17,63.431999999999995,15.87,52.86,56.1,0.98,5.5,34.39,17.76,27.99,25.38,0.04,0.05,0.1
2023-01-17,55.464,20.5,46.22,25.64,0.51,5.45,18.15,2.13,20.09,32.1,0.15,1.14,0.11
2023-01-17,47.699999999999996,12.02,39.75,17.15,0.75,2.43,11.09,19.94,12.67,53.85,1.3,12.96,0.23
2023-01-17,64.392,20.47,53.66,6.74,0.6,2.07,5.37,6.66,15.64,31.28,0.28,0.94,0.14
2023-01-17,41.736,12.95,34.78,22.79,0.89,4.0,15.39,13.0,20.75,42.72,0.79,9.7,0.27
2023-01-17,50.784,16.63,42.32,28.19,0.49,3.71,18.1,4.94,14.94,30.27,0.18,3.67,0.18
2023-01-18,44.088,15.1,36.74,103.31,1.5,17.24,68.98,13.63,16.53,24.55,0.12,0.31,0.1
2023-01-18,43.272,15.83,36.06,17.93,0.62,4.18,12.93,14.81,18.96,43.5,0.59,6.47,0.18
2023-01-18,50.327999999999996,16.47,41.94,36.24,0.73,4.83,23.3,4.23,17.88,24.68,0.08,2.16,0.31
2023-01-18,58.248,16.4,48.54,11.1,0.72,3.59,8.92,7.35,9.54,24.82,0.2,3.1,0.22
2023-01-18,40.908,19.48,32.62,19.93,0.46,0.66,10.94,4.56,21.35,54.64,0.06,1.09,0.11
2023-01-18,48.263999999999996,16.2,40.22,11.78,0.46,5.09,10.49,12.69,14.24,17.41,0.12,2.45,0.54
2023-01-18,49.884,15.2,41.57,29.88,0.59,6.49,21.26,2.4,13.78,23.41,0.07,0.72,0.12
2023-01-18,42.54,13.39,35.45,12.3,0.81,2.55,8.72,11.27,18.46,44.15,0.21,4.76,0.1
2023-01-18,37.668,16.77,31.39,11.9,0.65,3.35,9.14,8.4,14.02,30.06,0.08,1.85,0.39
2023-01-18,57.456,14.84,47.88,19.92,0.9,2.56,12.69,20.43,23.63,43.53,0.87,3.69,0.15
2023-01-18,44.675999999999995,15.63,37.23,19.29,0.64,6.29,15.47,9.87,11.35,29.47,1.03,6.87,0.58
2023-01-18,61.836,10.72,51.53,24.02,0.36,3.23,15.47,2.09,16.48,32.84,0.27,1.13,0.12
2023-01-18,58.343999999999994,14.45,48.62,43.14,0.87,6.36,28.2,20.36,11.48,20.37,0.04,0.04,0.1
2023-01-18,53.652,13.28,44.71,24.02,0.36,3.23,15.47,2.09,16.48,32.84,0.27,1.13,0.12
2023-01-18,42.492,15.99,35.41,20.17,0.45,1.39,11.91,4.0,18.1,43.53,0.13,1.09,0.13
2023-01-18,52.08,12.25,43.4,13.44,0.58,6.0,12.11,6.68,12.65,31.2,0.17,2.21,0.2
2023-01-18,58.14,12.99,48.45,13.46,0.71,1.6,8.46,18.4,17.81,56.41,0.75,5.72,0.11
2023-01-18,44.22,17.04,36.85,24.31,0.7,1.4,13.78,5.75,30.4,74.3,0.34,2.48,0.18
2023-01-18,64.716,17.54,53.93,12.32,0.45,2.21,6.04,20.39,16.43,37.42,0.11,0.86,0.24
2023-01-18,51.036,13.74,42.53,5.32,0.58,2.53,4.04,3.95,14.02,30.87,0.78,2.17,0.16
2023-01-18,40.68,13.67,33.9,14.75,0.64,2.6,10.05,10.82,13.6,50.03,0.26,4.34,0.1
2023-01-18,62.964,15.99,52.47,9.07,0.52,2.49,6.97,11.97,11.04,33.63,0.0,0.01,0.1
2023-01-18,43.217999999999996,20.58,32.7,24.73,0.77,5.93,17.97,14.14,10.8,34.82,0.71,8.37,0.13
2023-01-18,40.152,16.55,33.46,56.1,0.98,5.5,34.39,17.76,27.99,25.38,0.04,0.05,0.1
2023-01-18,45.083999999999996,11.44,37.57,17.15,0.75,2.43,11.09,19.94,12.67,53.85,1.3,12.96,0.23
2023-01-18,50.604,18.09,42.17,124.57,1.38,13.93,77.59,10.65,48.92,30.25,0.11,0.25,0.13
2023-01-18,53.052,13.99,44.21,14.42,0.67,2.11,9.39,9.11,14.59,43.35,0.49,8.64,0.14
2023-01-18,61.188,19.99,50.99,13.01,0.65,3.98,10.25,8.33,15.46,29.36,0.22,3.84,0.24
2023-01-18,49.343999999999994,16.32,41.12,15.67,0.84,1.83,9.82,19.48,16.5,50.47,0.94,4.12,0.12
2023-01-18,45.324000000000005,14.21,37.77,4.58,0.42,1.25,3.13,3.6,14.79,36.77,0.2,1.3,0.25
2023-01-18,49.895999999999994,17.13,41.58,13.46,0.71,1.6,8.46,18.4,17.81,56.41,0.75,5.72,0.11
2023-01-18,38.736,18.34,32.28,17.65,0.63,3.48,12.21,13.75,14.1,29.21,0.74,2.45,0.13
2023-01-18,41.448,13.21,34.54,14.9,1.0,2.51,10.06,12.77,16.91,49.95,0.22,1.34,0.18
2023-01-18,53.724000000000004,18.15,44.77,12.64,0.64,1.67,8.05,14.44,17.14,64.8,0.7,1.44,0.11
2023-01-18,38.663999999999994,17.05,32.22,14.09,0.75,2.23,9.4,13.92,20.18,58.79,0.59,4.45,0.19
2023-01-18,52.632,17.22,43.86,18.14,0.83,2.43,11.62,11.38,22.37,37.65,0.21,4.76,0.12
2023-01-18,42.647999999999996,17.86,35.54,15.8,0.78,2.19,10.17,15.74,9.56,35.44,0.92,2.46,0.12
2023-01-18,52.211999999999996,17.69,43.51,14.81,0.83,3.06,10.46,20.71,14.99,56.45,0.36,1.69,0.11
2023-01-18,53.436,16.59,44.53,13.1,0.55,2.22,8.77,14.38,13.87,41.66,0.44,12.72,0.1
2023-01-18,53.22,20.15,44.35,18.93,0.53,0.91,10.8,4.17,23.95,45.97,0.06,1.32,0.11
2023-01-18,56.772,19.92,47.31,26.0,0.82,6.19,19.23,11.21,29.06,42.11,0.59,5.45,0.28
2023-01-18,59.62799999999999,15.41,49.69,9.26,0.58,1.11,5.64,7.66,16.56,34.64,0.69,3.43,0.22
2023-01-18,47.748,18.49,39.79,16.23,0.67,2.81,10.92,10.87,10.97,39.44,0.33,2.9,0.11
2023-01-18,62.16,18.54,51.8,14.49,0.72,2.93,10.18,17.28,14.19,43.47,0.28,2.0,0.1
2023-01-18,44.796,18.23,37.33,15.46,0.31,2.1,9.94,4.07,12.72,23.43,0.06,1.73,0.13
2023-01-18,58.188,11.36,48.49,25.64,0.51,5.45,18.15,2.13,20.09,32.1,0.15,1.14,0.11
2023-01-18,46.908,15.19,39.09,21.47,0.5,1.99,13.17,4.15,25.09,43.31,0.06,1.6,0.11
2023-01-18,38.699999999999996,14.76,32.25,7.41,0.65,2.65,6.2,10.75,13.87,29.37,0.14,1.13,0.27
2023-01-18,59.663999999999994,17.78,49.72,15.67,0.41,5.03,12.51,9.74,13.33,27.15,1.01,6.81,0.67
2023-01-18,43.596,17.34,36.33,20.71,0.32,1.72,12.5,2.82,18.01,32.91,0.05,0.23,0.1
2023-01-18,51.74399999999999,17.22,43.12,13.27,0.8,2.41,9.11,10.84,15.36,60.81,0.28,3.78,0.11
2023-01-18,58.99199999999999,18.01,49.16,13.16,0.95,1.73,8.41,14.6,17.69,54.0,1.19,3.31,0.12
2023-01-18,39.35999999999999,14.24,32.8,18.2,0.39,0.93,10.43,1.28,23.12,30.24,0.09,0.56,0.16
2023-01-18,43.701,20.81,32.93,16.23,0.67,2.81,10.92,10.87,10.97,39.44,0.33,2.9,0.11
2023-01-18,42.467999999999996,12.49,35.39,14.09,0.75,2.23,9.4,13.92,20.18,58.79,0.59,4.45,0.19
2023-01-18,45.9,19.62,38.25,13.02,0.5,3.11,9.5,12.13,14.74,33.17,0.0,0.01,0.1
2023-01-18,52.884,15.41,44.07,10.15,0.5,2.89,7.82,5.53,13.84,21.8,1.51,3.77,0.25
2023-01-18,60.708,18.13,50.59,7.45,0.32,1.89,5.5,6.45,12.44,25.4,0.37,0.73,0.28
2023-01-18,63.443999999999996,20.92,52.87,23.89,1.0,3.23,15.42,16.04,19.16,63.55,0.73,6.25,0.1
2023-01-18,41.495999999999995,11.89,34.58,20.61,0.65,2.19,12.25,4.81,22.54,20.53,0.67,2.07,0.21
2023-01-18,61.524,19.77,51.27,17.93,0.62,4.18,12.93,14.81,18.96,43.5,0.59,6.47,0.18
2023-01-18,52.908,10.48,44.09,2.08,0.33,0.65,1.4,2.17,12.58,22.05,0.0,0.38,0.1
2023-01-18,54.852,14.87,45.71,18.7,0.62,3.95,13.15,13.46,10.22,36.73,0.88,12.73,0.15
2023-01-18,55.175999999999995,17.17,45.98,11.9,0.65,3.35,9.14,8.4,14.02,30.06,0.08,1.85,0.39
2023-01-18,60.599999999999994,14.37,50.5,4.4,0.38,2.17,4.19,2.59,11.66,24.46,0.2,0.88,0.11
2023-01-18,41.268,11.42,34.39,3.35,0.32,1.48,2.36,4.4,11.83,20.23,0.09,0.36,0.1
2023-01-18,49.788000000000004,15.52,41.49,4.64,0.49,1.25,3.56,4.81,9.71,34.63,0.03,0.98,0.18
2023-01-18,40.98,17.37,34.15,20.42,0.91,4.33,14.47,10.74,11.84,34.42,0.22,2.58,0.16
2023-01-18,52.92,15.63,44.1,69.13,1.27,6.08,41.71,13.58,17.71,48.7,0.06,0.1,0.1
2023-01-18,48.995999999999995,18.62,40.83,15.53,0.67,5.08,12.48,9.29,12.3,45.78,0.31,2.35,0.18
2023-01-18,54.216,14.39,45.18,7.03,0.76,1.42,4.48,4.36,10.88,38.75,0.8,1.6,0.15
2023-01-18,49.608000000000004,19.94,41.34,16.23,0.67,2.81,10.92,10.87,10.97,39.44,0.33,2.9,0.11
2023-01-18,47.147999999999996,15.09,39.29,17.12,0.66,3.19,11.14,16.46,10.22,39.91,0.01,0.02,0.1
2023-01-18,38.1,10.68,31.75,12.3,0.81,2.55,8.72,11.27,18.46,44.15,0.21,4.76,0.1
2023-01-18,45.456,12.1,37.88,23.89,1.0,3.23,15.42,16.04,19.16,63.55,0.73,6.25,0.1
2023-01-18,51.588,18.82,42.99,22.64,0.78,3.15,14.7,18.82,29.74,55.26,0.85,8.1,0.14
2023-01-18,61.29599999999999,18.15,51.08,9.76,0.55,3.85,8.42,7.89,18.55,30.26,0.24,2.71,0.17
2023-01-19,51.552,16.69,42.96,7.85,0.53,1.93,5.75,8.66,11.39,34.36,0.08,2.0,0.18
2023-01-19,62.97599999999999,12.04,52.48,12.59,0.32,1.48,7.81,3.34,21.81,28.75,0.01,2.55,0.14
2023-01-19,53.59199999999999,10.54,44.66,49.18,0.55,4.15,29.54,21.17,13.17,28.15,0.02,0.02,0.1
2023-01-19,41.028,11.43,34.19,6.38,0.46,3.22,6.1,6.23,11.57,21.64,0.22,0.5,0.1
2023-01-19,60.995999999999995,14.58,50.83,12.84,0.79,2.34,8.83,13.44,14.86,60.68,0.31,1.85,0.12
2023-01-19,64.64399999999999,12.69,53.87,21.47,0.5,1.99,13.17,4.15,25.09,43.31,0.06,1.6,0.11
2023-01-19,39.543,18.83,31.75,12.24,0.64,1.84,8.01,11.48,11.75,44.89,0.49,2.46,0.12
2023-01-19,56.724000000000004,16.43,47.27,13.59,0.56,7.47,13.38,7.71,10.99,21.12,1.17,4.07,0.33
2023-01-19,40.308,14.8,33.59,20.42,0.91,4.33,14.47,10.74,11.84,34.42,0.22,2.58,0.16
2023-01-19,63.74399999999999,12.36,53.12,12.64,0.64,1.67,8.05,14.44,17.14,64.8,0.7,1.44,0.11
2023-01-19,43.32,12.51,36.1,24.88,0.45,14.09,24.78,9.4,8.16,27.19,1.07,9.76,1.02
2023-01-19,59.196,17.91,49.33,58.6,0.82,3.46,33.99,16.97,13.73,24.69,0.1,0.18,0.1
2023-01-19,62.135999999999996,20.82,51.78,15.36,0.71,2.4,10.21,11.13,12.64,48.1,0.63,6.28,0.17
2023-01-19,63.936,13.29,53.28,15.67,0.84,1.83,9.82,19.48,16.5,50.47,0.94,4.12,0.12
2023-01-19,50.952,20.69,42.46,15.8,0.78,2.19,10.17,15.74,9.56,35.44,0.92,2.46,0.12
2023-01-19,56.111999999999995,18.13,46.76,19.92,0.9,2.56,12.69,20.43,23.63,43.53,0.87,3.69,0.15
2023-01-19,50.544,15.03,42.12,36.52,0.46,7.98,26.01,2.85,13.66,30.54,0.27,3.55,0.44
2023-01-19,43.248,12.83,36.04,25.62,0.84,4.36,17.18,19.74,12.22,47.84,1.2,9.82,0.25
2023-01-19,37.308,13.6,31.09,14.13,0.78,2.46,9.61,10.05,15.1,51.67,0.4,2.13,0.15
2023-01-19,49.02,19.09,40.85,13.16,0.95,1.73,8.41,14.6,17.69,54.0,1.19,3.31,0.12
2023-01-19,63.852,20.99,53.21,2.08,0.33,0.65,1.4,2.17,12.58,22.05,0.0,0.38,0.1
2023-01-19,37.884,12.57,31.57,9.95,0.36,2.92,7.26,2.99,16.35,32.13,0.12,1.45,0.22
2023-01-19,52.379999999999995,15.4,43.65,22.53,0.68,4.9,15.96,13.61,12.58,36.02,0.76,4.92,0.16
2023-01-19,43.572,14.29,36.31,3.7,0.4,0.74,2.34,2.84,15.89,31.62,0.03,0.56,0.17
2023-01-19,58.788,17.75,48.99,30.62,0.61,7.23,22.26,2.68,12.6,27.29,0.09,0.67,0.1
2023-01-19,54.12,13.65,45.1,19.42,0.95,3.05,12.92,12.59,17.57,60.61,0.86,7.98,0.1
2023-01-19,39.54,18.65,32.95,22.53,0.68,4.9,15.96,13.61,12.58,36.02,0.76,4.92,0.16
2023-01-19,58.12799999999999,10.41,48.44,24.73,0.77,5.93,17.97,14.14,10.8,34.82,0.71,8.37,0.13
2023-01-19,52.608000000000004,11.94,43.84,21.71,0.67,2.0,13.26,5.96,24.72,42.13,0.31,1.77,0.16
2023-01-19,60.552,17.77,50.46,6.06,0.67,3.12,5.7,5.8,13.03,28.03,1.06,2.11,0.15
2023-01-19,62.352,11.05,51.96,35.92,0.78,3.54,21.98,5.61,16.59,58.87,0.7,5.18,0.51
2023-01-19,61.236,15.42,51.03,29.99,0.34,5.0,20.12,4.69,13.82,41.43,0.09,1.65,0.13
2023-01-19,43.236,14.06,36.03,12.73,0.92,1.63,8.09,14.39,20.55,63.08,0.87,6.68,0.15
2023-01-19,41.891999999999996,16.45,34.91,4.48,0.63,1.56,3.53,4.22,10.9,26.79,0.71,1.43,0.12
2023-01-19,64.356,12.09,53.63,14.77,0.82,1.87,9.37,16.52,14.21,56.77,0.98,5.28,0.11
2023-01-19,46.308,11.88,38.59,2.04,0.4,0.46,0.86,3.7,13.09,33.05,0.63,1.54,0.12
2023-01-19,37.632,17.72,31.36,6.1,0.34,2.74,5.55,6.38,26.08,26.62,0.35,0.49,0.1
2023-01-19,50.868,15.93,42.39,19.23,0.4,1.99,11.85,4.84,13.57,35.2,0.05,1.84,0.18
2023-01-19,55.524,10.79,46.27,26.79,0.53,1.81,9.83,12.18,26.62,41.27,0.28,1.46,0.16
2023-01-19,47.495999999999995,17.18,39.58,8.02,0.47,2.41,5.87,6.06,9.11,29.02,1.46,3.2,0.2
2023-01-19,41.304,11.38,34.42,11.78,0.46,5.09,10.49,12.69,14.24,17.41,0.12,2.45,0.54
2023-01-19,42.636,16.65,35.53,18.86,0.51,3.59,13.05,14.69,13.5,30.89,0.0,0.01,0.1
2023-01-19,37.788,12.72,31.49,7.96,0.45,3.19,6.83,9.64,13.99,26.75,0.05,1.45,0.37
2023-01-19,39.972,16.07,33.31,21.18,0.72,18.66,26.51,9.69,8.3,27.25,0.0,0.04,0.15
2023-01-19,46.824000000000005,10.98,39.02,20.13,0.93,3.06,13.3,13.9,21.32,52.53,0.46,4.72,0.17
2023-01-19,49.943999999999996,10.62,41.62,17.41,0.76,2.51,11.31,23.06,17.03,49.59,1.33,14.69,0.13
2023-01-19,50.532,16.94,42.11,124.57,1.38,13.93,77.59,10.65,48.92,30.25,0.11,0.25,0.13
2023-01-19,46.727999999999994,15.0,38.94,24.78,1.04,4.35,16.8,13.37,15.74,47.62,0.58,5.05,0.22
2023-01-19,53.868,16.28,44.89,14.79,0.59,2.37,9.79,13.24,13.86,32.95,0.89,2.1,0.12
2023-01-19,52.068,19.72,43.39,12.73,0.92,1.63,8.09,14.39,20.55,63.08,0.87,6.68,0.15
2023-01-19,54.57599999999999,13.29,45.48,20.17,0.45,1.39,11.91,4.0,18.1,43.53,0.13,1.09,0.13
2023-01-19,53.136,10.66,44.28,15.8,0.78,2.19,10.17,15.74,9.56,35.44,0.92,2.46,0.12
2023-01-19,38.904,10.33,32.42,12.84,0.79,2.34,8.83,13.44,14.86,60.68,0.31,1.85,0.12
2023-01-19,48.948,19.51,40.79,14.79,0.59,2.37,9.79,13.24,13.86,32.95,0.89,2.1,0.12
2023-01-19,49.5,17.61,41.25,25.22,0.62,8.27,20.23,2.46,16.24,22.99,0.23,1.38,0.59
2023-01-19,58.5,17.83,48.75,24.31,0.7,1.4,13.78,5.75,30.4,74.3,0.34,2.48,0.18
2023-01-19,49.464,12.88,41.22,17.65,0.63,3.48,12.21,13.75,14.1,29.21,0.74,2.45,0.13
2023-01-19,40.224000000000004,10.99,33.52,14.13,0.78,2.46,9.61,10.05,15.1,51.67,0.4,2.13,0.15
2023-01-19,54.216,18.18,45.18,9.64,0.5,2.53,7.23,4.25,15.68,29.49,0.09,1.26,0.2
2023-01-19,39.01199999999999,12.93,32.51,19.92,0.9,2.56,12.69,20.43,23.63,43.53,0.87,3.69,0.15
2023-01-19,43.464,15.23,36.22,106.1,1.43,9.48,64.14,9.27,15.29,26.24,0.12,0.25,0.1
2023-01-19,58.47599999999999,16.71,48.73,24.88,0.45,14.09,24.78,9.4,8.16,27.19,1.07,9.76,1.02
2023-01-20,48.395999999999994,17.47,40.33,11.78,0.46,5.09,10.49,12.69,14.24,17.41,0.12,2.45,0.54
2023-01-20,49.416,10.67,41.18,13.44,0.58,6.0,12.11,6.68,12.65,31.2,0.17,2.21,0.2
2023-01-20,59.604,14.15,49.67,19.98,0.7,1.7,12.12,6.69,24.2,42.21,0.14,1.32,0.11
2023-01-20,43.308,10.3,36.09,9.61,0.39,2.4,6.54,3.98,11.84,46.66,0.67,2.74,0.25
2023-01-20,50.772,16.98,42.31,17.58,0.65,2.62,11.48,13.85,17.05,41.13,0.66,10.29,0.19
2023-01-20,60.696,20.56,50.58,7.85,0.53,1.93,5.75,8.66,11.39,34.36,0.08,2.0,0.18
2023-01-20,57.24,20.72,47.7,26.62,0.53,3.08,16.74,3.09,17.43,27.85,0.1,1.04,0.17
2023-01-20,54.083999999999996,13.65,45.07,20.71,0.32,1.72,12.5,2.82,18.01,32.91,0.05,0.23,0.1
2023-01-20,61.656,15.38,51.38,85.01,1.15,29.13,68.98,14.32,10.68,40.2,0.06,0.1,0.1
2023-01-20,49.116,17.74,40.93,18.58,0.44,1.14,10.81,7.81,13.03,51.98,0.14,1.37,0.12
2023-01-20,61.163999999999994,16.22,50.97,13.16,0.95,1.73,8.41,14.6,17.69,54.0,1.19,3.31,0.12
2023-01-20,56.988,16.51,47.49,26.79,0.53,1.81,9.83,12.18,26.62,41.27,0.28,1.46,0.16
2023-01-20,44.928,11.14,37.44,14.81,0.83,3.06,10.46,20.71,14.99,56.45,0.36,1.69,0.11
2023-01-20,59.964,16.48,49.97,16.01,0.43,3.29,11.13,5.05,12.93,35.8,0.18,2.28,0.21
2023-01-20,51.912,13.54,43.26,25.64,0.51,5.45,18.15,2.13,20.09,32.1,0.15,1.14,0.11
2023-01-20,61.452,14.86,51.21,21.47,0.5,1.99,13.17,4.15,25.09,43.31,0.06,1.6,0.11
